timestamp,car,speed_kmh,rpm,gear,throttle,brake,accel_ms2,jerk,label
1778050744.9918633,beam,94.21,2465,3,0.0,0.0,-0.899,0.952,racing
1778049880.413515,beam,94.19,2696,3,30.16,0.0,0.03,-0.073,normal
1778050864.4295905,beam,66.43,3165,2,100.0,0.0,1.543,1.045,racing
1778050777.3082592,beam,97.42,2862,3,43.25,0.0,0.299,-1.276,racing
1778050985.1763792,beam,92.31,2415,3,0.0,0.0,-1.015,0.186,racing
1778050836.4367151,beam,102.71,3129,3,81.25,0.0,0.298,-1.474,racing
1778050819.2222245,beam,72.49,1850,3,0.0,9.52,-3.072,13.486,racing
1778050560.0529742,beam,70.41,2584,2,81.25,0.0,0.053,-5.444,racing
1778050884.3805408,beam,85.71,2754,3,58.2,0.0,-0.46,-5.672,racing
1778050998.2607176,beam,60.26,945,3,0.0,0.0,-0.6,-0.09,racing
1778050288.2553167,beam,56.66,1834,3,22.62,0.0,0.115,0.01,normal
1778050075.196704,beam,79.33,2320,3,26.98,0.0,0.098,2.257,normal
1778050518.009144,beam,128.85,5555,2,100.0,0.0,0.581,0.145,racing
1778051025.2882693,beam,31.16,769,2,0.0,13.49,-0.934,-5.381,racing
1778049941.4587362,beam,78.98,2303,3,25.4,0.0,0.172,1.485,normal
1778050572.7024827,beam,102.15,3111,3,78.91,0.0,0.596,-0.857,racing
1778051005.5281544,beam,86.79,3896,2,100.0,0.0,1.409,0.303,racing
1778050572.2542582,beam,101.11,3071,3,70.31,0.0,0.513,-2.293,racing
1778050839.8688731,beam,106.01,4636,2,100.0,0.0,0.683,0.049,racing
1778051015.2780302,beam,126.41,5455,2,98.83,0.0,0.94,-0.551,racing
1778050289.634478,beam,57.23,1831,3,21.43,0.0,0.034,0.451,normal
1778050732.5246172,beam,132.08,3708,3,46.43,0.0,0.122,0.962,racing
1778049911.783888,beam,70.39,2149,3,26.98,0.0,-0.073,-5.007,normal
1778049954.7481754,beam,86.29,2455,3,23.81,0.0,0.362,-1.109,normal
1778050542.491153,beam,148.22,4138,3,58.59,0.0,0.28,3.531,racing
1778050146.3277962,beam,65.53,1851,3,13.49,3.57,-0.535,2.565,normal
1778050977.6653268,beam,104.69,4537,2,57.81,0.0,0.576,1.499,racing
1778050901.0345774,beam,89.98,2346,3,0.0,0.0,-0.876,-0.319,racing
1778050769.4096572,beam,90.36,2691,3,41.27,0.0,0.207,1.337,racing
1778050118.5350657,beam,90.25,2578,3,26.98,0.0,-0.017,-0.231,normal
1778049965.1232083,beam,91.79,2590,3,23.81,0.0,0.083,0.816,normal
1778050191.6936767,beam,50.43,1309,3,3.97,0.0,-0.367,-0.015,normal
1778049832.015161,beam,67.45,2209,3,34.13,0.0,0.441,0.237,normal
1778050947.7373924,beam,92.1,2842,3,58.59,0.79,0.576,1.606,racing
1778050583.1785078,beam,90.19,2482,3,15.08,0.0,-0.316,1.126,racing
1778050506.0856223,beam,91.09,4058,2,100.0,0.0,1.226,0.512,racing
1778050771.5314355,beam,91.91,2744,3,42.86,0.0,0.139,-1.981,racing
1778050667.2753482,beam,114.01,3361,3,75.78,0.0,0.518,-0.103,racing
1778050768.0164874,beam,89.62,2703,3,44.44,0.0,0.538,2.102,racing
1778050103.1847122,beam,86.71,2506,3,28.17,0.0,0.047,-0.308,normal
1778050807.5088427,beam,118.79,5150,2,100.0,0.0,0.719,-1.07,racing
1778050027.278508,beam,87.79,2520,3,26.98,0.0,0.009,1.065,normal
1778050608.6082473,beam,101.77,4469,2,100.0,0.0,1.251,-1.713,racing
1778050660.91374,beam,105.08,3061,3,48.41,0.0,0.38,0.884,racing
1778051023.9729044,beam,32.77,773,2,0.0,0.0,0.001,-0.19,racing
1778049948.733172,beam,79.74,2316,3,25.0,0.0,0.083,0.363,normal
1778050160.1531787,beam,25.47,765,2,3.97,0.0,-0.395,0.108,normal
1778050972.01342,beam,81.2,3686,2,100.0,0.0,1.393,0.307,racing
1778050305.0544448,beam,64.08,2032,3,26.59,0.0,0.143,-0.648,normal
1778050700.032169,beam,67.12,5461,1,100.0,1.59,1.436,0.946,racing
1778050623.2050266,beam,60.31,1426,3,0.0,14.29,-1.439,15.916,racing
1778050184.205897,beam,64.01,1647,3,1.98,0.0,-0.608,0.509,normal
1778050614.0246668,beam,70.77,3306,2,100.0,0.0,1.958,-1.553,racing
1778050726.8610942,beam,130.08,3666,3,49.6,0.0,0.123,0.098,racing
1778050537.8864334,beam,147.32,4114,3,57.42,0.0,-0.083,-1.047,racing
1778050938.1777363,beam,98.81,4342,2,100.0,0.0,1.389,11.127,racing
1778049926.427471,beam,77.46,2291,3,26.19,0.0,-0.095,-2.628,normal
1778050947.3008995,beam,91.51,2830,3,57.81,1.59,0.276,0.568,racing
1778050573.481125,beam,103.98,3150,3,78.91,0.0,0.511,-1.032,racing
1778050935.2255118,beam,94.56,2698,3,29.36,0.0,0.03,0.119,racing
1778049841.76572,beam,78.11,2345,3,30.55,0.0,0.162,-0.651,normal
1778050036.3240857,beam,65.96,1651,3,1.19,0.0,-0.847,0.726,normal
1778050300.9402192,beam,61.39,1925,3,22.62,0.0,0.167,0.393,normal
1778050830.7023156,beam,89.82,2873,3,80.86,0.0,0.734,-0.498,racing
1778050744.23937,beam,98.15,2596,3,0.0,50.0,-4.664,5.665,racing
1778049930.298572,beam,77.63,2287,3,26.19,0.0,-0.13,-0.928,normal
1778050795.6613283,beam,73.49,3266,2,100.0,0.0,0.472,1.356,racing
1778050711.78125,beam,104.12,4560,2,100.0,5.56,0.582,-0.047,racing
1778050521.2301064,beam,130.45,3477,3,0.0,0.0,-1.061,-0.017,racing
1778050636.651991,beam,95.1,2886,3,55.47,0.0,0.52,0.656,racing
1778050817.5502949,beam,86.42,2240,3,0.0,0.0,-0.908,1.96,racing
1778050739.7898026,beam,128.38,3618,3,47.62,0.0,0.102,0.553,racing
1778050756.121468,beam,108.77,3244,3,75.39,0.0,0.508,-2.14,racing
1778050315.865755,beam,27.85,768,2,0.0,24.21,-2.699,0.678,normal
1778050697.3518138,beam,53.45,4431,1,100.0,4.76,1.674,-1.687,racing
1778050646.9810808,beam,108.33,3168,3,55.08,0.0,0.933,1.014,racing
1778050204.6982682,beam,58.25,1879,3,23.02,0.0,0.16,-0.843,normal
1778050991.4480028,beam,79.73,2450,3,50.39,0.0,0.105,-1.39,racing
1778050253.7298896,beam,50.37,1522,3,13.49,0.0,-0.233,0.946,normal
1778050003.9116397,beam,87.39,2554,3,31.74,0.0,0.022,0.571,normal
1778049891.915861,beam,70.04,1770,3,0.0,23.02,-3.019,1.082,normal
1778050892.2996328,beam,93.85,4165,2,100.0,0.0,1.224,-0.151,racing
1778050908.7115972,beam,105.85,4631,2,100.0,0.0,0.992,0.19,racing
1778050749.9195757,beam,95.02,4189,2,75.39,0.0,1.002,-0.8,racing
1778050103.834753,beam,86.95,2524,3,29.36,0.0,0.102,-0.005,normal
1778051026.9117897,beam,16.19,769,1,0.0,42.46,-3.568,-3.212,racing
1778050694.8661528,beam,37.37,3281,1,100.0,7.54,1.796,-0.513,racing
1778050153.2731223,beam,61.79,1850,3,18.65,1.59,-0.072,1.637,normal
1778050185.718836,beam,60.62,1529,3,1.98,0.0,-0.622,-0.432,normal
1778049959.1031475,beam,89.64,2537,3,23.81,0.0,0.166,-0.437,normal
1778050876.3718038,beam,115.53,5018,2,100.0,0.0,0.76,-0.27,racing
1778050544.0705948,beam,148.6,4149,3,58.99,0.0,0.225,1.044,racing
1778050619.1660457,beam,96.94,2983,3,50.0,0.0,0.983,0.841,racing
1778050186.2697618,beam,59.44,1478,3,1.98,0.0,-0.496,1.57,normal
1778049976.7738051,beam,64.67,1769,3,8.73,0.0,-0.57,-2.874,normal
1778050010.2660637,beam,87.35,2541,3,30.55,0.0,0.091,-0.291,normal
1778050593.832347,beam,76.76,2675,3,100.0,0.0,0.817,-1.161,racing
1778050511.4537036,beam,111.48,4854,2,100.0,0.0,0.992,1.018,racing
1778050239.0830743,beam,65.64,1862,3,14.29,0.0,-0.161,-0.521,normal
1778050977.5491445,beam,104.45,4512,2,50.0,0.0,0.402,1.041,racing
1778050699.0866077,beam,63.19,5163,1,100.0,1.59,1.691,2.786,racing
1778050562.6535244,beam,77.62,3535,2,78.91,0.0,0.99,-1.057,racing
1778050901.484038,beam,88.61,2306,3,0.0,0.0,-0.838,-0.652,racing
1778050992.5103009,beam,82.29,2761,3,100.0,0.0,0.654,-1.071,racing
1778050014.8978362,beam,87.47,2513,3,26.98,0.0,-0.483,-6.024,normal
1778050078.7116022,beam,80.47,2350,3,26.59,0.0,0.115,0.283,normal
1778050940.4699557,beam,100.87,3046,3,63.67,0.0,0.525,-0.321,racing
1778050532.2410903,beam,140.96,4005,3,91.02,0.0,0.297,-0.885,racing
1778049827.4652278,beam,60.04,2117,3,34.13,0.0,0.555,0.514,normal
1778050898.7179928,beam,98.38,4114,3,0.0,0.0,-1.072,-0.188,racing
1778050527.124997,beam,134.79,3864,3,100.0,0.0,0.557,1.923,racing
1778050500.718713,beam,68.14,3228,2,99.22,0.0,1.114,1.971,racing
1778050197.2286556,beam,52.44,1768,3,21.43,0.0,0.253,0.074,normal
1778049933.7029955,beam,77.05,2247,3,25.0,0.0,-0.001,0.056,normal
1778050004.8340166,beam,87.14,2546,3,31.35,0.0,-0.136,0.194,normal
1778049866.266352,beam,90.54,2610,3,30.16,0.0,0.078,-0.282,normal
1778050492.668186,beam,29.24,2786,1,96.09,0.0,2.45,1.366,racing
1778049906.9955623,beam,66.38,2079,3,26.98,0.0,0.273,0.206,normal
1778050191.5836778,beam,50.57,1314,3,3.97,0.0,-0.365,0.046,normal
1778049911.480772,beam,70.19,2146,3,26.98,0.0,0.105,-0.99,normal
1778049890.765144,beam,80.16,2070,3,0.0,18.65,-2.386,0.972,normal
1778050119.510934,beam,90.31,2582,3,27.78,0.0,0.052,0.607,normal
1778051020.8737051,beam,36.55,778,2,0.0,33.33,5.95,82.113,racing
1778050849.959231,beam,127.3,3695,3,100.0,0.0,0.38,-0.75,racing
1778050984.9603848,beam,93.11,2439,3,0.0,0.0,-1.012,0.458,racing
1778050628.0386474,beam,62.81,3044,2,100.0,0.0,1.637,1.111,racing
1778050685.0906627,beam,37.17,772,2,0.0,44.05,-4.297,-19.103,racing
1778049978.557933,beam,61.25,1682,3,7.54,0.0,-0.562,1.22,normal
1778050113.052586,beam,89.67,2581,3,28.97,0.0,0.134,0.683,normal
1778050539.9415078,beam,147.75,4128,3,59.77,0.0,0.061,-1.186,racing
1778050549.3187056,beam,148.63,4149,3,58.59,0.0,0.027,0.398,racing
1778049846.3487003,beam,81.42,2420,3,31.35,0.0,0.174,-0.085,normal
1778051022.1688669,beam,34.46,774,2,0.0,0.0,-0.43,0.202,racing
1778049847.7173824,beam,82.38,2440,3,31.35,0.0,0.206,0.104,normal
1778050537.423755,beam,147.12,4153,3,86.72,0.0,0.253,-0.521,racing
1778050284.8890977,beam,55.55,1706,3,17.46,0.0,0.087,0.826,normal
1778050155.0428529,beam,60.62,1384,3,0.0,0.0,-0.684,-2.556,normal
1778050654.612092,beam,124.47,3549,3,54.69,0.0,0.028,-0.184,racing
1778050642.331915,beam,99.37,2978,3,55.86,0.0,0.217,0.462,racing
1778050258.5537302,beam,49.8,1519,3,13.49,0.0,0.138,0.669,normal
1778050525.314196,beam,131.69,3792,3,100.0,0.0,0.452,-0.14,racing
1778050028.6054354,beam,85.31,2213,3,0.0,0.0,-0.843,-0.36,normal
1778049848.6788025,beam,82.98,2453,3,31.35,0.0,0.202,0.844,normal
1778050115.0820754,beam,90.07,2584,3,28.17,0.0,-0.02,-0.784,normal
1778050731.3386903,beam,131.74,3702,3,48.41,0.0,0.097,-0.022,racing
1778050822.7672331,beam,69.46,2357,3,45.24,0.0,0.786,-0.463,racing
1778050139.195696,beam,86.4,2242,3,0.0,0.0,-0.828,0.24,normal
1778050537.7729518,beam,147.35,4120,3,58.2,0.0,0.036,-1.302,racing
1778050204.5960448,beam,58.19,1879,3,22.62,0.0,0.246,0.258,normal
1778050213.5557108,beam,65.68,2008,3,23.02,0.0,0.593,1.607,normal
1778050119.9508874,beam,90.34,2581,3,26.98,0.0,0.042,0.401,normal
1778050821.3500865,beam,65.68,2037,3,37.3,0.0,0.381,1.574,racing
1778050996.463725,beam,64.62,1544,3,0.0,0.0,-0.714,0.607,racing
1778049845.5613773,beam,80.94,2409,3,31.35,0.0,0.212,-0.243,normal
1778050251.99372,beam,52.3,1583,3,14.29,0.0,-0.327,-0.542,normal
1778049849.959276,beam,83.84,2470,3,31.35,0.0,0.159,-0.336,normal
1778049902.1647406,beam,61.25,1898,3,21.43,0.0,0.235,1.232,normal
1778050975.4802656,beam,97.26,4295,2,100.0,0.0,1.201,1.587,racing
1778050932.286908,beam,94.61,2644,3,21.43,0.0,-0.174,0.425,racing
1778050227.1415074,beam,72.32,2004,3,12.7,0.0,0.029,1.095,normal
1778050615.8416903,beam,82.23,3725,2,100.0,0.0,1.333,-0.59,racing
1778050823.106732,beam,70.39,2386,3,44.05,0.0,0.748,-0.487,racing
1778050037.5569203,beam,62.22,1751,3,11.91,0.0,-0.766,-0.122,normal
1778049819.7299292,beam,42.67,2205,2,34.52,0.0,0.919,-0.706,normal
1778050524.7625744,beam,130.72,3769,3,100.0,0.0,0.545,-0.271,racing
1778050879.469684,beam,110.95,4657,2,0.0,27.38,-4.286,14.777,racing
1778050597.84716,beam,83.55,3511,2,0.0,52.34,-5.765,9.145,racing
1778050958.870301,beam,81.23,2088,3,0.0,0.0,-0.81,0.339,racing
1778049994.950581,beam,69.98,2218,3,32.54,0.0,0.949,1.075,normal
1778050589.0148635,beam,94.3,2477,3,0.0,0.0,-1.403,-1.022,racing
1778050616.0516906,beam,83.54,3771,2,100.0,0.0,1.766,0.711,racing
1778050511.2308586,beam,110.73,4823,2,100.0,0.0,0.746,-1.918,racing
1778049970.1946857,beam,81.24,2095,3,0.0,8.73,-1.695,-2.545,normal
1778050546.5439668,beam,148.69,4148,3,58.59,0.0,-0.017,0.956,racing
1778050535.088632,beam,144.52,4091,3,90.23,0.0,0.348,0.658,racing
1778049998.1020818,beam,79.68,2386,3,31.74,0.0,0.801,1.023,normal
1778050129.04719,beam,91.71,2625,3,28.57,0.0,0.013,-0.694,normal
1778050877.9159076,beam,119.26,5172,2,100.0,0.0,0.493,-1.214,racing
1778050174.6991,beam,84.71,2296,3,8.73,0.0,-0.512,-0.499,normal
1778050307.152309,beam,61.67,1302,3,0.0,0.0,-0.965,-2.991,normal
1778049990.968769,beam,58.04,2059,3,30.55,0.0,0.727,0.238,normal
1778050803.8608992,beam,107.93,4715,2,100.0,0.0,0.903,0.143,racing
1778050018.5453515,beam,87.36,2509,3,26.98,0.0,-0.032,0.468,normal
1778050831.269991,beam,91.34,2900,3,80.86,0.0,0.75,0.089,racing
1778050532.3560472,beam,141.12,4009,3,91.02,0.0,0.373,0.656,racing
1778049904.6304169,beam,63.83,2038,3,26.98,0.0,0.367,0.019,normal
1778050936.1923249,beam,95.49,2910,3,58.2,0.0,0.515,-0.409,racing
1778050733.1955352,beam,130.99,3582,3,21.83,0.0,-0.383,2.133,racing
1778050933.6014452,beam,94.37,2695,3,29.76,0.0,0.079,0.763,racing
1778050127.410846,beam,91.43,2622,3,28.97,0.0,0.064,0.142,normal
1778049832.329718,beam,67.9,2214,3,34.13,0.0,0.452,1.109,normal
1778050237.764621,beam,66.41,1880,3,14.29,0.0,-0.22,-0.401,normal
1778050012.9146724,beam,87.69,2516,3,26.98,0.0,0.01,0.467,normal
1778050781.610109,beam,94.78,2485,3,0.0,0.0,-0.808,0.921,racing
1778050948.1705568,beam,92.68,2923,3,81.25,2.38,0.377,-0.584,racing
1778050992.0948586,beam,81.15,2734,3,100.0,0.0,0.589,-2.497,racing
1778049946.7904928,beam,79.38,2307,3,25.0,0.0,0.033,-0.145,normal
1778050568.5975163,beam,95.68,2775,3,44.44,0.0,-0.11,-0.569,racing
1778050252.7359412,beam,51.48,1552,3,11.51,0.0,-0.231,1.092,normal
1778049860.6822896,beam,88.98,2570,3,29.76,0.0,0.111,0.597,normal
1778049904.1956675,beam,63.34,2031,3,26.98,0.0,0.382,0.593,normal
1778051015.5897765,beam,127.54,5500,2,98.44,0.0,1.032,0.189,racing
1778050715.362043,beam,115.33,5009,2,100.0,0.0,0.921,1.24,racing
1778050079.6639075,beam,80.79,2356,3,26.59,0.0,0.074,-0.857,normal
1778050152.2078006,beam,62.19,1876,3,19.44,0.0,0.11,2.56,normal
1778050865.7541673,beam,73.34,3402,2,100.0,0.0,1.582,-1.711,racing
1778050658.9984443,beam,103.2,2938,3,21.43,0.0,0.037,-1.787,racing
1778049953.525482,beam,84.41,2410,3,23.81,0.0,0.516,1.092,normal
1778050787.642596,beam,88.39,2610,3,35.71,0.0,0.216,0.197,racing
1778050200.779402,beam,55.45,1836,3,22.62,0.0,0.227,1.112,normal
1778050835.8693902,beam,101.96,3112,3,81.25,0.0,0.46,0.109,racing
1778050694.549116,beam,35.3,3148,1,100.0,7.54,1.607,0.169,racing
1778050581.633554,beam,99.92,2656,3,0.0,56.25,-6.109,-8.234,racing
1778049896.6656623,beam,59.81,1817,3,18.25,0.0,0.085,-0.189,normal
1778050997.595585,beam,61.75,1296,3,0.0,0.0,-0.651,1.216,racing
1778050048.6383772,beam,42.18,1679,3,21.43,0.0,-0.233,-0.289,normal
1778050630.1854217,beam,74.3,3437,2,100.0,0.0,1.529,1.41,racing
1778050974.4754944,beam,92.83,4124,2,98.83,0.0,1.308,0.003,racing
1778050986.4973335,beam,94.27,2973,3,99.22,0.0,0.605,0.609,racing
1778050670.958259,beam,111.92,2981,3,0.0,39.28,-4.169,-31.693,racing
1778050832.053862,beam,93.31,2937,3,80.86,0.0,0.684,-0.385,racing
1778050160.9212644,beam,28.07,2196,2,57.03,0.0,1.499,-2.156,normal
1778050647.6456575,beam,110.64,3219,3,55.08,0.0,0.957,-0.626,racing
1778050174.2546496,beam,85.54,2308,3,7.54,0.0,-0.513,0.545,normal
1778050670.6067996,beam,113.87,3009,3,0.0,0.0,-0.821,11.251,racing
1778049952.9805336,beam,83.52,2388,3,23.81,0.0,0.441,-0.232,normal
1778050589.689302,beam,85.21,2213,3,0.0,0.79,-0.778,30.738,racing
1778050916.8639965,beam,128.64,5545,2,100.0,0.0,0.58,-1.536,racing
1778050682.7550566,beam,48.11,770,3,0.0,0.0,-1.321,1.634,racing
1778050646.0626988,beam,105.36,3102,3,55.47,0.0,0.92,4.331,racing
1778050273.9808233,beam,61.37,1753,3,12.7,0.0,-0.165,0.769,normal
1778050276.2044342,beam,59.0,1741,3,15.87,0.0,-0.246,0.316,normal
1778051016.126449,beam,129.32,5569,2,98.44,0.0,1.019,0.838,racing
1778050258.3166845,beam,49.72,1520,3,13.49,0.0,0.317,0.262,normal
1778050018.3271997,beam,87.41,2508,3,26.59,0.0,-0.009,-0.155,normal
1778050846.9484725,beam,118.85,3493,3,100.0,0.0,1.041,-0.101,racing
1778050954.5175085,beam,103.34,2729,3,0.0,0.0,-0.855,-0.299,racing
1778050318.681317,beam,0.4,743,1,0.0,30.16,-0.944,1.718,normal
1778050216.762709,beam,71.69,2115,3,23.02,0.0,0.515,-0.271,normal
1778050817.9884276,beam,84.16,2189,3,0.0,26.98,-3.066,-14.542,racing
1778050961.346449,beam,73.1,2290,3,47.62,0.0,0.462,7.699,racing
1778050928.819081,beam,98.26,2959,3,62.11,0.0,0.473,0.612,racing
1778050787.973021,beam,88.65,2595,3,32.14,0.0,0.148,-0.52,racing
1778049924.783028,beam,77.13,2279,3,26.59,0.0,0.132,0.408,normal
1778049881.3984437,beam,94.42,2701,3,30.16,0.0,0.071,0.317,normal
1778050912.8988843,beam,118.87,5151,2,100.0,0.0,0.712,-1.038,racing
1778050277.0648644,beam,58.18,1727,3,15.08,0.0,-0.262,-0.63,normal
1778050809.1460278,beam,123.09,5323,2,100.0,0.0,0.682,0.345,racing
1778049929.977715,beam,77.69,2287,3,26.19,0.0,0.049,0.284,normal
1778049906.030693,beam,65.39,2063,3,26.98,0.0,0.295,-0.638,normal
1778049910.514023,beam,69.53,2134,3,26.98,0.0,0.129,-0.507,normal
1778049832.876898,beam,68.68,2229,3,34.52,0.0,0.42,0.282,normal
1778049823.8787277,beam,52.8,2052,3,34.13,0.0,0.438,-1.818,normal
1778050893.811165,beam,100.02,4403,2,100.0,0.0,1.075,0.681,racing
1778050025.1591668,beam,87.32,2510,3,26.98,0.0,0.04,0.326,normal
1778050944.182945,beam,101.68,2681,3,0.0,0.0,-0.955,-0.755,racing
1778050298.8747776,beam,60.54,1891,3,21.83,0.0,0.086,0.257,normal
1778050857.0908258,beam,56.08,770,3,0.0,91.8,-5.42,-2.274,racing
1778050831.7188344,beam,92.48,2921,3,80.86,0.0,0.745,0.558,racing
1778050699.304023,beam,64.15,5236,1,100.0,6.75,0.935,-5.517,racing
1778050653.7299943,beam,124.46,3550,3,55.08,0.0,0.217,1.354,racing
1778050116.285737,beam,90.31,2595,3,28.97,0.0,0.053,-0.597,normal
1778050794.227522,beam,70.31,2545,3,100.0,0.0,0.88,1.8,racing
1778050067.0106082,beam,71.61,2394,3,44.05,0.0,0.498,-0.964,normal
1778050870.473074,beam,95.0,4208,2,100.0,0.0,1.143,-0.482,racing
1778050098.9202917,beam,85.47,2478,3,27.78,0.0,0.097,0.536,normal
1778050805.2110393,beam,112.33,4889,2,100.0,0.0,0.854,-1.583,racing
1778049931.1877255,beam,77.71,2287,3,26.19,0.0,0.088,0.674,normal
1778050665.2088494,beam,110.18,3246,3,65.63,0.0,0.298,-1.919,racing
1778050532.560123,beam,141.38,4015,3,91.02,0.0,0.341,-0.387,racing
1778050155.7083883,beam,59.29,1104,3,0.0,0.0,-0.488,0.847,normal
1778050541.207268,beam,148.12,4135,3,58.59,0.0,0.113,0.464,racing
1778050240.6795044,beam,64.93,1845,3,14.29,0.0,-0.258,-0.61,normal
1778050893.4850986,beam,98.8,4355,2,100.0,0.0,1.098,-0.31,racing
1778050102.9675672,beam,86.66,2506,3,28.17,0.0,0.135,1.043,normal
1778050717.9134836,beam,122.25,5288,2,100.0,0.0,0.762,0.891,racing
1778050589.1292582,beam,93.86,2465,3,0.0,0.0,-1.075,2.866,racing
1778050758.1192338,beam,112.67,3312,3,67.58,0.0,0.578,0.804,racing
1778050669.529191,beam,117.8,3338,3,18.25,0.0,-0.028,-4.436,racing
1778050737.4199986,beam,127.62,3596,3,46.83,0.0,0.056,0.033,racing
1778050777.6269913,beam,97.81,2870,3,43.25,0.0,0.348,0.088,racing
1778050669.2048123,beam,117.47,3441,3,76.56,0.0,0.532,-0.418,racing
1778050994.5601249,beam,81.01,3394,2,0.0,31.35,-3.219,-21.252,racing
1778050053.9211862,beam,42.1,1677,3,21.43,0.0,0.133,0.97,normal
1778050608.1900225,beam,99.76,4392,2,100.0,0.0,1.342,2.415,racing
1778049949.949438,beam,79.73,2277,3,21.43,0.0,0.308,0.131,normal
1778050703.0626082,beam,80.04,3642,2,100.0,5.56,1.172,4.356,racing
1778049918.18213,beam,74.15,2220,3,26.98,0.0,0.113,-0.368,normal
1778050554.572262,beam,115.83,3071,3,0.0,73.05,-7.811,0.233,racing
1778049914.56725,beam,72.14,2182,3,26.98,0.0,0.148,0.491,normal
1778050074.026255,beam,78.93,2320,3,26.98,0.0,0.114,0.291,normal
1778050305.602432,beam,64.5,2049,3,26.19,0.0,0.189,-0.446,normal
1778050176.6976192,beam,81.33,2213,3,9.52,0.0,-0.498,-0.478,normal
1778050249.1725948,beam,56.22,1657,3,14.29,0.0,-0.378,0.444,normal
1778050969.0640008,beam,72.07,1862,3,9.92,0.0,-0.586,1.201,racing
1778050631.618972,beam,81.74,3708,2,100.0,0.0,1.381,-0.204,racing
1778050815.0653691,beam,110.51,2928,3,0.0,0.0,-1.011,-5.437,racing
1778050117.7993224,beam,90.26,2563,3,25.4,0.0,-0.017,0.142,normal
1778049914.914722,beam,72.33,2185,3,26.98,0.0,0.105,-0.868,normal
1778050913.9917555,beam,121.76,5268,2,100.0,0.0,0.634,-1.655,racing
1778050015.8874784,beam,87.46,2512,3,26.98,0.0,0.014,0.405,normal
1778050884.269769,beam,85.89,2749,3,62.5,0.0,0.169,7.487,racing
1778050274.2117157,beam,61.11,1729,3,12.3,0.0,-0.347,-0.593,normal
1778050850.6487951,beam,128.46,3721,3,100.0,0.0,0.478,1.208,racing
1778050180.4308207,beam,72.79,1911,3,3.17,0.0,-0.715,-0.736,normal
1778050106.9053955,beam,88.06,2546,3,29.36,0.0,0.117,0.458,normal
1778050917.99342,beam,130.62,5554,2,6.35,0.0,-0.468,-10.092,racing
1778049956.3106575,beam,88.31,2503,3,23.81,0.0,0.418,2.134,normal
1778051014.5591657,beam,123.71,5345,2,98.83,0.0,1.093,-0.023,racing
1778050977.0113392,beam,103.34,4532,2,98.44,0.0,1.013,-0.325,racing
1778050935.5514517,beam,94.64,2712,3,32.54,0.0,0.101,0.24,racing
1778050594.8478036,beam,79.37,3618,2,100.0,0.0,1.399,-1.264,racing
1778050594.0565488,beam,77.25,2690,2,100.0,0.0,0.252,-6.408,racing
1778050204.3737316,beam,58.0,1869,3,23.02,0.0,0.157,-0.97,normal
1778050207.6302676,beam,60.2,1901,3,22.62,0.0,0.187,0.143,normal
1778050083.6285446,beam,81.75,2374,3,26.19,0.0,-0.043,-1.83,normal
1778050991.9933012,beam,80.93,2717,3,98.83,0.0,0.842,2.089,racing
1778050630.6380484,beam,76.67,3522,2,100.0,0.0,1.428,-1.038,racing
1778050766.9340146,beam,91.09,2379,3,0.0,0.0,-0.723,2.742,racing
1778050724.238577,beam,129.0,3632,3,46.83,0.0,0.115,0.052,racing
1778050508.7810442,beam,102.28,4489,2,100.0,0.0,1.165,0.143,racing
1778051012.7599523,beam,116.02,5035,2,98.83,0.0,1.378,4.955,racing
1778050017.7727842,beam,87.4,2508,3,26.59,0.0,-0.045,-0.211,normal
1778050851.2145984,beam,129.11,3736,3,100.0,0.0,0.32,-0.099,racing
1778050796.0101423,beam,75.32,3474,2,100.0,0.0,1.244,-3.253,racing
1778050130.3799129,beam,91.91,2634,3,28.97,0.0,0.044,-0.056,normal
1778049874.2126532,beam,92.8,2662,3,30.16,0.0,0.048,-0.412,normal
1778049970.5162456,beam,79.42,2041,3,0.0,7.94,-1.519,-0.618,normal
1778050567.9678583,beam,95.96,2689,3,23.02,0.0,-0.494,1.854,racing
1778050594.5146945,beam,77.61,3407,2,100.0,0.0,0.45,1.398,racing
1778050604.9327726,beam,87.26,2850,2,100.0,0.0,0.068,-5.714,racing
1778050865.313053,beam,70.97,3317,2,100.0,0.0,1.529,3.168,racing
1778050621.9420311,beam,70.26,1743,3,0.0,0.0,-0.578,1.193,racing
1778050177.2476382,beam,80.45,2190,3,9.52,0.0,-0.329,-0.688,normal
1778051000.4263234,beam,63.4,2512,3,100.0,0.0,1.053,-1.456,racing
1778050259.6680255,beam,51.04,1555,3,14.29,0.0,0.376,1.263,normal
1778050304.7042751,beam,63.84,2039,3,26.98,0.0,0.166,-0.511,normal
1778050730.3406255,beam,131.39,3696,3,48.81,0.0,0.081,0.209,racing
1778050211.4461558,beam,62.57,1986,3,25.4,0.0,0.297,1.154,normal
1778050540.7741067,beam,147.99,4135,3,59.77,0.0,0.131,1.28,racing
1778050121.9162416,beam,90.58,2592,3,27.78,0.0,0.075,0.214,normal
1778050646.4154787,beam,106.49,3127,3,55.47,0.0,0.86,-0.571,racing
1778049958.4291897,beam,89.64,2539,3,23.81,0.0,-0.071,-1.946,normal
1778050181.215641,beam,70.94,1852,3,3.17,0.0,-0.578,2.576,normal
1778050608.825662,beam,102.83,4510,2,100.0,0.0,1.368,0.247,racing
